link,text,date,no_of_likes,no_of_comments
https://twitter.com/edwardndalo/status/1815829333719564536#m,Ruto should just resign it seems he is following some powerful people blindly.,"Jul 23, 2024 · 7:20 PM UTC",1,0
https://twitter.com/JoluoPinyTee/status/1815828726149767519#m,"SINCERELY SPEAKING FROM THE BOTTOM OF MY HEART saa zingine mimi humuonea my president @WilliamsRuto huruma. Case in point ya huruma yangu kwake ni vile anatapatapa firing CSs, rehiring them and reshuffling them within 10 days. Ndugu yangu Ruto Yuko na pressure which isn't good.","Jul 23, 2024 · 7:17 PM UTC",0,0
https://twitter.com/freelancerdavi/status/1815828407080329534#m,Swapping the two made my day. President Ruto did his best by making Soipan Tuya a CS for Defence. This was on TOP OF TGE GAME strategy 💯 🎊 👏   ( Charlene • Kipchumba Murkomen • Rachel Omamo • Zimmerman ),"Jul 23, 2024 · 7:16 PM UTC",0,0
https://twitter.com/HuntonJr/status/1815827787128647964#m,"Enough is Enough Ruto, no more killings in Zimmerman, we want our country back. We say no more massacre, our lives matters.","Jul 23, 2024 · 7:14 PM UTC",1,0
https://twitter.com/CA_mumo/status/1815827735459008794#m,"Ruto, you can't continue killing the poor!! Go and shoot Karen/Runda residents!! Wh GITHURAI,Zimmerman,Kitengela, etc..??? You can't kill the same people you promised to protect!! That's why you have to resign!! #RutoMustGo","Jul 23, 2024 · 7:14 PM UTC",0,0
https://twitter.com/william_joses/status/1815827218872033562#m,Ruto must go 😂😂😂😭😭😭,"Jul 23, 2024 · 7:12 PM UTC",0,0
https://twitter.com/KelvinMaelo/status/1815827212290888052#m,"Ruto should know that if he expects the killings to make people fearful, then he is wrong ,the killings  embolden people. #RutoMustGo","Jul 23, 2024 · 7:11 PM UTC",0,0
https://twitter.com/SahalAbdihamid/status/1815827061761614293#m,"Enyewe Ruto hakupekela  hii nafasi mbali na sisi (somalis) . @HonTuya Mjomba Congratulations.  May Enkai make  it easy for you   the docket assigned to you by President William Ruto . @ledamalekina Abtiyo ,you nailed it 👌","Jul 23, 2024 · 7:11 PM UTC",1,0
https://twitter.com/stephenjobiri/status/1815826992110911655#m,As it goes @IntlCrimCourt you can reopen the Ruto cases and issue his arrest warrants sooner #RutoMustGo #OccupyJKIA,"Jul 23, 2024 · 7:11 PM UTC",1,0
https://twitter.com/kairetugaku/status/1815826927946498388#m,That's Ruto,"Jul 23, 2024 · 7:10 PM UTC",0,0
https://twitter.com/skyline_098/status/1815826420897390680#m,Is that ruto,"Jul 23, 2024 · 7:08 PM UTC",0,0
https://twitter.com/wairimusaraah/status/1815826154558832675#m,Ruto is so so so so baaaadddd. God punish him forever 😭😭😭😭,"Jul 23, 2024 · 7:07 PM UTC",0,0
https://twitter.com/simon_mrth/status/1815825760051233003#m,"He's a Well known Tribalist who hates Kikuyus in particular 😑  Now he's gone back to the ""MTU WETU"" tribal cocoon 😌  But still... President Ruto Tano Tena Strong Hadi 2032 🫡","Jul 23, 2024 · 7:06 PM UTC",1,0
https://twitter.com/raabiahawa/status/1815825646196498467#m,The National Assembly is seeking your views on the suitability of President Ruto’s nominees to be appointed as Cabinet Secretaries. Email before 31st July. (next Wednesday).  [email protected] and [email protected],"Jul 23, 2024 · 7:05 PM UTC",6,0
https://twitter.com/Immortan_254/status/1815825481544908924#m,"Follow @Immortan_254   Bro, kwani ulisahau deal ya carbon credits inaivana  Ruto is strategic guys, extremely strategic and sharp  He must go  #rutomustgo","Jul 23, 2024 · 7:05 PM UTC",1,0
https://twitter.com/RasnaWarah/status/1815825201332117750#m,What? Hmmm. Does Gachagua know? If only Ruto knew that this movement is not about tribe.,"Jul 23, 2024 · 7:03 PM UTC",10,0
https://twitter.com/conqueror62772/status/1815824975481430269#m,"The problem of our country have morphed slowly by slowly as we were watching,Ruto is just unlucky that people woke up in his tenure,all in all let's change tact and keep him on check with timelines on our demands if we still love our Kenya","Jul 23, 2024 · 7:03 PM UTC",0,0
https://twitter.com/Martinmdelvalle/status/1815824921781498101#m,"William Ruto ,, kanyangia apo,, nasikia walienda JKUAT badala ya JKIA","Jul 23, 2024 · 7:02 PM UTC",1,0
https://twitter.com/Akwanyakwany/status/1815824718647423098#m,"Which ODM ,be specific. The one of Mbadi led,the opportunistic vultures who are going for ministerial positions or Orengo faction that have vowed Ruto must go.","Jul 23, 2024 · 7:02 PM UTC",0,0
https://twitter.com/ETL_everywhere/status/1815824587093074223#m,#RutoMust....Comrades Ryaaa!!...Comrades tibiim!! RUTO MUST GO!!,"Jul 23, 2024 · 7:01 PM UTC",0,0
https://twitter.com/_talldark2/status/1815824512463643063#m,How Ruto planned his tenure:-  Appoint incompetent and clueless cabinet secretaries to run the key ministries.   Such ministers won't have a clue what's going on in their ministries.,"Jul 23, 2024 · 7:01 PM UTC",2,1
https://twitter.com/NationAfrica/status/1815824390489084126#m,"President William Ruto surprised the nation on Tuesday when he swapped Ms Soipan Tuya and Mr Aden Duale as nominees for Cabinet Secretary for Defence and Cabinet Secretary for Environment, Climate Change and Forestry, respectively. https://nation.africa/kenya/news/politics/sent-to-the-forest-why-ruto-dropped-duale-nomination-from-defence-docket--4700110#story","Jul 23, 2024 · 7:00 PM UTC",22,3
https://twitter.com/Oliat_/status/1815824361447928230#m,The narrative that Ruto is a smart politician has been debunked.,"Jul 23, 2024 · 7:00 PM UTC",49,3
https://twitter.com/MUTUKUHDAVID/status/1815824298734424369#m,The mountain is being silenced by ruto the mother fucker,"Jul 23, 2024 · 7:00 PM UTC",0,0
https://twitter.com/BlackInformatke/status/1815824282330468357#m,There was a bill passed in Parliament that prevents ruto from being prosecuted by icc,"Jul 23, 2024 · 7:00 PM UTC",0,0
https://twitter.com/IAM_YEGOH/status/1815824160343617858#m,"If Ruto hasn't became the president of Kenya, we probably be  hoping he could be the best. Just like how some perceive Raila.","Jul 23, 2024 · 6:59 PM UTC",0,0
https://twitter.com/maestrofelix99/status/1815823990772097183#m,@Kaikainaipaa  why is the government so incompetent including its bloggers. If you say first woman do you want to teal me Raychelle Onamo was male? You can do better. You people are failing  Ruto,"Jul 23, 2024 · 6:59 PM UTC",0,0
https://twitter.com/DrukeAndy/status/1815823897318838607#m,"Those who thought Ruto was the right choice for Kenyans are now crying the most ,cursing the day Ruto was sworn in as president,enyewe Uhuru Kenyatta was right akituambia 'niliwawarn' na hatukuskia ,now everyday is a funeral ,but freedom will come one day 🥲","Jul 23, 2024 · 6:58 PM UTC",6,0
https://twitter.com/sha_songol/status/1815823766221369355#m,Ogaden clan is majority in somalia. Ruto endangered our security.,"Jul 23, 2024 · 6:58 PM UTC",0,0
https://twitter.com/6_size/status/1815823675167498343#m,Why are they tear gassing kids? Why are they tear gassing people in their homes? Ruto needs to go,"Jul 23, 2024 · 6:57 PM UTC",0,0
https://twitter.com/MUTUKUHDAVID/status/1815823593046958574#m,"As we speak ruto is killing as many people saa hii githurai, kahawa Na wewe unakula mshahara. Who lives in githurai the kikuyu ruto hates. Kula blood money kabisa","Jul 23, 2024 · 6:57 PM UTC",0,0
https://twitter.com/Chris_Msando/status/1815823547853398315#m,Enyewe Ruto wewe lazima uende tu,"Jul 23, 2024 · 6:57 PM UTC",4,0
https://twitter.com/Nyagwara/status/1815823399148483059#m,From the time Ruto nominated Duale as CS it was a very bad choice he made for Kenya. Duale is a weak link to our border security and Kenya's geopolitical interests. He's was a leakage.,"Jul 23, 2024 · 6:56 PM UTC",1,0
https://twitter.com/hillarymoseri/status/1815823214557405568#m,Please ask Ruto,"Jul 23, 2024 · 6:56 PM UTC",0,0
https://twitter.com/manumarigi/status/1815823211117846557#m,"I always believed in H.E. Ruto's mania for surprises. By nominating Hon. Tuya to the defense ministry, my belief is more strengthened.","Jul 23, 2024 · 6:56 PM UTC",0,0
https://twitter.com/LeonardNgonga1/status/1815823173352317203#m,What are you saying ruto ...nkt what am even explaining she is not fit period.,"Jul 23, 2024 · 6:55 PM UTC",0,0
https://twitter.com/ju_curious/status/1815823168705069329#m,The day Kenyans decide to defend themselves the police will be abolished! Ruto and the government will go! And there will be a caretaker government till we go for elections! The army will serve as our service men till we get a new more reliable service men! #RutoMustGo,"Jul 23, 2024 · 6:55 PM UTC",1,0
https://twitter.com/BernardKavuli/status/1815823130499088619#m,"Everything that Ruto does is UNCONSTITUTIONAL, evil and/or SCANDALOUS. Who advises this man?","Jul 23, 2024 · 6:55 PM UTC",0,0
https://twitter.com/DrukeAndy/status/1815823058852081676#m,"Ruto is busy killing his own tax payers, 🚮","Jul 23, 2024 · 6:55 PM UTC",10,0
https://twitter.com/CAyugi/status/1815822972227313732#m,"ODM is with Ruto, as soon as they get CA of Defense, they are gone #RutoMustGo","Jul 23, 2024 · 6:55 PM UTC",0,0
https://twitter.com/KTNNewsKE/status/1815822940392530162#m,ODM Party faces strain as Ruto-Raila dialogue raise concerns  #NewsLine @EricLatiff,"Jul 23, 2024 · 6:55 PM UTC",6,2
https://twitter.com/kilundeezy/status/1815822938505085070#m,Kuma wewe giza hiii matako ya Ruto,"Jul 23, 2024 · 6:54 PM UTC",3,2
https://twitter.com/TK_Alex1/status/1815822846830207140#m,Hivi bado kuna mzee wa Githurai atapatikana anaimba 'Ruto 5 tena' come 2027. Labda Gen Dogs.,"Jul 23, 2024 · 6:54 PM UTC",23,1
https://twitter.com/TriumpKE/status/1815822824767889850#m,Wewe tangu ujiunge na io mrengo niliacha kukuskia kabisa....unaeza ata Ruto infected you auto-cheat mode 😂,"Jul 23, 2024 · 6:54 PM UTC",1,0
https://twitter.com/CA_mumo/status/1815822734477386202#m,"Ruto, you can't kill people in their homes and expect respect from Kenyans!!!! #RutoMustGo","Jul 23, 2024 · 6:54 PM UTC",0,0
https://twitter.com/mabera_KE/status/1815822556861001728#m,"We're going to liberate Uganda after we send Ruto to jail, We are Africans and Africa is our business.","Jul 23, 2024 · 6:53 PM UTC",0,0
https://twitter.com/DrukeAndy/status/1815822393257931104#m,"Kwani how weak are KDF officers, imagine wao ndio wanatumiwa na Uiliam kutawanyisha harmless , peaceful protesters, treating us kama alshabab ,siku moja watachoka waendee huyo Ruto and he'll not like it","Jul 23, 2024 · 6:52 PM UTC",6,0
https://twitter.com/YanguNiYangu/status/1815822337301692834#m,Uhuru would have kidnapped over 500 people and have many shot dead already.   Ruto is too restrained.,"Jul 23, 2024 · 6:52 PM UTC",3,1
https://twitter.com/kevwebs_ke/status/1815822270369067037#m,Ruto akiimagine haezi risk kuacha kiti empty ili aende kusindikiza Joe Biden,"Jul 23, 2024 · 6:52 PM UTC",0,0
https://twitter.com/Collins_E2/status/1815822228824772677#m,X is a free speech app ama unadhani ni ya Ruto. Usitufunze kazi,"Jul 23, 2024 · 6:52 PM UTC",0,0
https://twitter.com/baddest_best/status/1815822220557468142#m,As long us ruto is in power we Don't have a country here.,"Jul 23, 2024 · 6:52 PM UTC",8,0
https://twitter.com/makdolph/status/1815822137032335511#m,"God, today, from the bottom of my heart, on behalf of so many Kenyans, please take Ruto with you... If not God, give us strength and wisdom to defeat him. If not for is God, then do it for our children. We have cried enough, we have lost enough.... This one time God, come through","Jul 23, 2024 · 6:51 PM UTC",0,0
https://twitter.com/_Gkari/status/1815821701873349085#m,But Ruto said himself that wanapanda miti pamoja😂🤣,"Jul 23, 2024 · 6:50 PM UTC",0,0
https://twitter.com/21Rockefeller/status/1815821691194429948#m,"Ruto told his CSs he needed money for his affordable housing makachieth, the unconstitutional offices and his unnecessary expenditure so each went to their respective dockets, made budget cuts in order to please him. Her decisions and incompetence caused deaths and your unposting","Jul 23, 2024 · 6:50 PM UTC",0,0
https://twitter.com/NationAfrica/status/1815821683267363290#m,Sent to the forest: Why Ruto dropped Duale https://nation.africa/kenya/news/politics/sent-to-the-forest-why-ruto-dropped-duale-nomination-from-defence-docket--4700110#story,"Jul 23, 2024 · 6:50 PM UTC",58,5
https://twitter.com/Chris_Msando/status/1815821101236379945#m,"This is very bad, ruto must go","Jul 23, 2024 · 6:47 PM UTC",6,0
https://twitter.com/MLAnyanda/status/1815820722641436948#m,@Asamoh_ @Psychosins__  Hizi updates are disturbing. Ruto is not learning anything.,"Jul 23, 2024 · 6:46 PM UTC",0,0
https://twitter.com/philipmukuria/status/1815820128841331119#m,Umeona ruto wapi.... Jinga hiii,"Jul 23, 2024 · 6:43 PM UTC",0,2
https://twitter.com/ndungujayjay/status/1815820112374444255#m,Ruto should be banned from holding a bible. Huyo msee ata shetani anamwogopa,"Jul 23, 2024 · 6:43 PM UTC",0,0
https://twitter.com/MShilabooks/status/1815819787110605306#m,ruto will NEVER listen to anyone. NEVER,"Jul 23, 2024 · 6:42 PM UTC",0,0
https://twitter.com/TrueNorthNewsKE/status/1815819645028557146#m,"Congratulations to Dr. Waqo Dulacha @WEjersa on his appointment as the new CEO of KEMSA by President Ruto!   With over 25 years of healthcare expertise, he’s set to enhance KEMSA’s operations and support Kenya’s Universal Health Coverage. Read more: bit.ly/4cSuwoS","Jul 23, 2024 · 6:41 PM UTC",0,0
https://twitter.com/its_muratha/status/1815819610660200526#m,Advisors wa Ruto want the worst for him TBH,"Jul 23, 2024 · 6:41 PM UTC",1,0
https://twitter.com/Esthertony/status/1815819582009139661#m,"Yes. The vacation  of Ruto from office, whichever way he does it.","Jul 23, 2024 · 6:41 PM UTC",0,0
https://twitter.com/maestrofelix99/status/1815819255230914611#m,"@TheKaslim first it was Gachagua, then Uhuru then Ford foundation today u have brought Matiang'i and Gideon. Enyewe Ruto is incompetent including his bloggers","Jul 23, 2024 · 6:40 PM UTC",0,0
https://twitter.com/DrukeAndy/status/1815819180207399230#m,"Walai the war won't stop,Ruto we're just beginning!","Jul 23, 2024 · 6:40 PM UTC",13,1
https://twitter.com/kihorock/status/1815819082157154476#m,"""Na huyu Ruto ,ni mwizi sana..""The way that kid says it with so much conviction is wild","Jul 23, 2024 · 6:39 PM UTC",0,0
https://twitter.com/ItsUnkonfined/status/1815819046199099762#m,"All we can do, tuache Ruto kwa mkono ya Mungu, huyu sio binadamu","Jul 23, 2024 · 6:39 PM UTC",58,2
https://twitter.com/KelvinMaelo/status/1815818891354071532#m,Ruto will pay for this one day .,"Jul 23, 2024 · 6:38 PM UTC",0,0
https://twitter.com/DrukeAndy/status/1815818527317885384#m,"Me nayo not that I'm praying death against anyone nor do I want anyone dead ,mazee Ruto has managed to kill all those young lives and he thinks atamaliza his term akiwa of good health, unless and otherwise,he will have to pay ....","Jul 23, 2024 · 6:37 PM UTC",12,1
https://twitter.com/Acoco_ke/status/1815818473315938390#m,"Fvck Ruto, fvck the whole roten government","Jul 23, 2024 · 6:37 PM UTC",91,1
https://twitter.com/Resort13/status/1815818023548379556#m,Re- appointment of Kipchumba Murkomeno would be the worst mistake by William Ruto,"Jul 23, 2024 · 6:35 PM UTC",0,0
https://twitter.com/KenyanJew/status/1815817740260667739#m,"She's going nowhere,Ruto knows they must fall if he must survive,she will fall terribly","Jul 23, 2024 · 6:34 PM UTC",0,0
https://twitter.com/baddest_best/status/1815817531438911507#m,Ruto in power we don't have a country.,"Jul 23, 2024 · 6:33 PM UTC",1,0
https://twitter.com/isaacsomoshe/status/1815817443056705987#m,"My only fear is that once Raila gets his shares then the presumption will be made that our demands are met.  Ruto would immediately cease to be a tyrannical leader whose tenure is marred with corruption, extortion and extrajudicial killings.  Evidence: Kirinyaga Governor.","Jul 23, 2024 · 6:33 PM UTC",0,0
https://twitter.com/Washingtone254/status/1815817294028607827#m,Osama tell ruto it's will be more messy ni rafiki yako,"Jul 23, 2024 · 6:32 PM UTC",0,0
https://twitter.com/jopangaa/status/1815817071982178684#m,William Ruto will go down in history as THE WORST PRESIDENT of The Republic of Kenya.,"Jul 23, 2024 · 6:31 PM UTC",50,2
https://twitter.com/VincentTeti/status/1815816946446700687#m,Ruto has turned out to be the exact opposite of those who voted for him thought.,"Jul 23, 2024 · 6:31 PM UTC",6,1
https://twitter.com/Esthertony/status/1815816794566975646#m,I know I won't feel bad of it happens to Ruto that's for sure.,"Jul 23, 2024 · 6:30 PM UTC",1,0
https://twitter.com/PintoHillan/status/1815816768411103735#m,Tukimalizana na Ruto tunaenda ku #FreeTubuyas,"Jul 23, 2024 · 6:30 PM UTC",0,0
https://twitter.com/NationAfrica/status/1815816673238143181#m,Kenya’s anti-government protesters on Tuesday defied President Ruto’s warning of dire consequences and staged street demos in various parts of the country to demand his resignation. https://nation.africa/kenya/counties/protesters-defy-william-ruto-pro-state-groups-counter-them-4699706,"Jul 23, 2024 · 6:30 PM UTC",14,3
https://twitter.com/younqmullah2/status/1815816345390317981#m,They are ridiculous because ruto is arranging his cards,"Jul 23, 2024 · 6:28 PM UTC",0,0
https://twitter.com/DavidMachoka/status/1815816311315788094#m,Going to labor court to sue Ruto for unfair dismissal 🤓,"Jul 23, 2024 · 6:28 PM UTC",0,0
https://twitter.com/senatorguya/status/1815816225211228647#m,That is what you did when you sold this country to Ruto. Give others a break.,"Jul 23, 2024 · 6:28 PM UTC",0,0
https://twitter.com/baddest_best/status/1815816209335730447#m,With ruto we don't have a country here.,"Jul 23, 2024 · 6:28 PM UTC",0,0
https://twitter.com/Ole_Kimm/status/1815815953403236723#m,"Guys under no circumstances should any kenyan give ruto an audience.  He lies in public then tells police and his rogue kill squads- shoot to kill this poor miserable kenyans  This guy here is a MURDERER, A HYPOCRITE. HE HATES KENYANS AND HATES KENYA.","Jul 23, 2024 · 6:27 PM UTC",0,0
https://twitter.com/omware_godffrey/status/1815815910529380590#m,Raila imiyo pile to jogo chiemo kend gi malo kucho.   Then there is nothing they will do in those positions. Ruto micromanages anything,"Jul 23, 2024 · 6:27 PM UTC",0,0
https://twitter.com/younqmullah2/status/1815815555418345956#m,"Ruto was the one who was rooting the 2 billion that was missing everyday, he even made uhuru change the currency","Jul 23, 2024 · 6:25 PM UTC",0,0
https://twitter.com/DrukeAndy/status/1815815318436208829#m,RUTO WE WILL NEVER FORGET !,"Jul 23, 2024 · 6:24 PM UTC",22,2
https://twitter.com/MWACHIA10/status/1815815290871058801#m,Weka ya RUTO,"Jul 23, 2024 · 6:24 PM UTC",0,0
https://twitter.com/Primeandeka/status/1815815243295023571#m,"Haha lmau show me, ama unabonga for engagement. Si wewe unasupport Ruto Jamrick?","Jul 23, 2024 · 6:24 PM UTC",7,1
https://twitter.com/its_muratha/status/1815815080363074038#m,Ruto will end up to be the worst President in Africa,"Jul 23, 2024 · 6:23 PM UTC",21,0
https://twitter.com/elijahkioko3034/status/1815814693023289450#m,From the looks of things some people are not as active as they were during the finance bill. That's why you're are seeing profiling..goons  etc. Ruto believes that this demos are sponsored not organic and he will do everything to crush them.,"Jul 23, 2024 · 6:22 PM UTC",0,0
https://twitter.com/Baba_Harry1/status/1815814532511445321#m,Alafu Pasaris ako busy anaimba Ruto ruto ruto na wanawake wanadhulumiwa Nairobi.,"Jul 23, 2024 · 6:21 PM UTC",0,0
https://twitter.com/pwahlite/status/1815813917542646098#m,"Ruto belongs to Hague,","Jul 23, 2024 · 6:19 PM UTC",1,0
https://twitter.com/rma_kiberenge/status/1815813702555193749#m,"Ruto while in Bomet vowed to stop demonstrations, kumbe he wanted to stop them using hired goons. Surely how can drunk hired goons succeed where police armed with guns, teargas, water cannons, butts  have failed. How?","Jul 23, 2024 · 6:18 PM UTC",0,0
https://twitter.com/MutisyaAlbanus/status/1815813628215353823#m,"Ruto tactically finished Jubilee, he will also finish @TheODMparty is Raila joins Ruto government","Jul 23, 2024 · 6:17 PM UTC",0,0
https://twitter.com/Switchkenya/status/1815813433238954116#m,"Ata random neighbors wakiknock odd hours lazima uulize ni nani, Kimbo boys wanaeza kua wametumwa. Fvck Ruto and everything he stands for.","Jul 23, 2024 · 6:17 PM UTC",3,1
https://twitter.com/broadbasefo/status/1815813045467447703#m,Let him try. Even Moi left the scene. Who is Ruto?,"Jul 23, 2024 · 6:15 PM UTC",0,0
https://twitter.com/Lewinskylo/status/1815812062087667839#m,"Ruto anashinda akitupa joker kwa table , knowing so well haiwork apa 😂😂","Jul 23, 2024 · 6:11 PM UTC",2,0
https://twitter.com/254Austinsteve/status/1815811638533968000#m,It’s absurd that he thinks we need CCTV to solve this. Each bullet has a serial number and can be traced back to the weapon and the officer responsible. This is basic forensic work. Ruto's administration is failing us. Justice for Rex and the others is non-negotiable,"Jul 23, 2024 · 6:10 PM UTC",7,0
https://twitter.com/denoh_ob/status/1815810188504625223#m,Given a chance Ruto will be another Museveni #RutoMustGo,"Jul 23, 2024 · 6:04 PM UTC",4,0
https://twitter.com/KTNNewsKE/status/1815809719019130938#m,"Once a globe-trotting president, William Ruto is now held back in the country as the youth holds their twice-weekly nationwide protests. Ruto has so far skipped or rescheduled six trips abroad. https://www.standardmedia.co.ke/politics/article/2001499439/flying-president-ruto-held-down-by-gen-z","Jul 23, 2024 · 6:02 PM UTC",36,8
https://twitter.com/naman_miller/status/1815809417129918735#m,mbona nikisoma hii post yako ile cabinet ya Ruto inatokea kwa kichwa? sijui vile zinahusika but its the truth.,"Jul 23, 2024 · 6:01 PM UTC",1,0
https://twitter.com/Incendiary80283/status/1815808974064869559#m,Ruto anatumia akili Kam dispenser ya mdomo,"Jul 23, 2024 · 5:59 PM UTC",1,0
https://twitter.com/reggaeholic_/status/1815808201230594123#m,Ruto thinks Githurai  people  will forget?,"Jul 23, 2024 · 5:56 PM UTC",2,0
https://twitter.com/masaku_/status/1815808143663722615#m,Mjue Duale alisimama na Ruto tangu ICC na ametolewa mboka ju ya mwanamke. There is no honor among thieves.,"Jul 23, 2024 · 5:56 PM UTC",56,0
https://twitter.com/BlackInformatke/status/1815807506935079398#m,Watu wanazima man...fuck ruto,"Jul 23, 2024 · 5:53 PM UTC",3,0
https://twitter.com/RasuguDevis/status/1815805099945476424#m,I do support Ruto but this guy nooo,"Jul 23, 2024 · 5:44 PM UTC",2,0
https://twitter.com/mykdjmaliq/status/1815803177100279909#m,Whats ruto intrests na githurai?,"Jul 23, 2024 · 5:36 PM UTC",5,0
https://twitter.com/NationAfrica/status/1815801743470362686#m,Ruto's choice for Health CS divides Ford Kenya https://nation.africa/kenya/news/politics/sharp-divisions-in-ford-kenya-over-ruto-cabinet-pick-4699864,"Jul 23, 2024 · 5:30 PM UTC",64,1
https://twitter.com/ProfOnyi/status/1815801464494907683#m,Fvck RUTO  Fvck RUTO  Fvck RUTO  Fvck RUTO  Fvck RUTO  Fvck RUTO  Fvck RUTO  Fvck RUTO  Fvck RUTO,"Jul 23, 2024 · 5:29 PM UTC",7,2
https://twitter.com/miss_wando/status/1815800991801070027#m,Kwani hizo maombi za Rachel Ruto hazifanyi Kazi? Mbona side chick anawin na yeye anapigwa akipewa black eye? 💀,"Jul 23, 2024 · 5:27 PM UTC",4,1
https://twitter.com/ChrisKE_/status/1815800068072747357#m,I swear day Ruto atakufa people will celebrate sana,"Jul 23, 2024 · 5:24 PM UTC",3,0
https://twitter.com/bonifacemwangi/status/1815798807222993135#m,"President Ruto promised to compensate the heroes killed by police in the peaceful protests. Today, they killed more. When will the killings stop?   On 25th July 2024, to mark one month since 25th June 2024, family members of the fallen heroes, and Kenyans of goodwill, will proceed to Parliament to lay flowers and demand justice for their loved ones.   No dialogue or new cabinet before justice. We hope the police will not stop the families from accessing the scene of crime to lay flowers in memory of their fallen kin.   Kenya will never be the same again because of what happened on 25th June. When the young people of Kenya said an emphatic No! to bad leadership, corruption, tribalism, and everything else that bedevils our country. The heroes who occupied parliament changed Kenya forever, and on Thursday we shall lay flowers at parliament buildings in their memory. In our lifetime we shall ensure June 25th becomes a national holiday in remembrance of those brave, young people. Their sacrifice, and names will never be forgotten. #OccupyParliament #MashujaaWetu","Jul 23, 2024 · 5:19 PM UTC",2175,192
https://twitter.com/wamuzitvke/status/1815798417529897005#m,"Julius Malema of South Africa tells President Ruto, “You have lost power because you have ignored the Gen Zs.” He also criticizes RAILA for having slept with the oppressor. https://wamuzinews.co.ke/julius-malema-of-south-africa-tells-president-ruto-you-have-lost-power-because-you-have-ignored-the-gen-zs-he-also-criticizes-raila-for-having-slept-with-the-oppressor/ via @Wamuzi News Ke","Jul 23, 2024 · 5:17 PM UTC",1,5
https://twitter.com/AzimioTv/status/1815796266002993524#m,Rt Hon @RailaOdinga Warns @TheODMparty Members Against Joining Ruto Regime.,"Jul 23, 2024 · 5:09 PM UTC",284,64
https://twitter.com/NationAfrica/status/1815794933497839839#m,Ruto's choice for Health CS divides Ford Kenya https://nation.africa/kenya/news/politics/sharp-divisions-in-ford-kenya-over-ruto-cabinet-pick-4699864,"Jul 23, 2024 · 5:03 PM UTC",284,36
https://twitter.com/NaphHenry/status/1815794857639579926#m,"Genz to Ruto 🤣🤣🤣🤣🤣🤣 The KDF ,#occupyJKA ,Rebecca Miano ,gidhurai ,,mirema","Jul 23, 2024 · 5:03 PM UTC",2,0
https://twitter.com/JaokooMoses/status/1815791690021536215#m,Military have one center of COMMAND; the CIC. The main reason why KDF ejected DUALE was his rush to sign State of Emergency deployment order. Top commanders raised the matter with RUTO who acknowledged but assumed. His reappointment was untenable in light of on going protests.,"Jul 23, 2024 · 4:50 PM UTC",330,7
https://twitter.com/godfrey_golova/status/1815790020286161004#m,"You guys are Just funny.  Gen-Z: We want young people in the cabinet.  Ruto: Appoints 41 year old Soipan Tuya as Defence CS. Gen-Z: Soipan Tuya is blah blah blah.  Kwendeni sasa, ata mpigwe sasa na muuliwe ni sawa!","Jul 23, 2024 · 4:44 PM UTC",1,2
https://twitter.com/KenyaMoja_/status/1815788757443899405#m,"Kipchumba Murkomen is an advocate of the high court of Kenya, but he doesn't have the requisite 15 years experience as a legal practitioner, to become AG. @kipmurkomen started practicing simply because Ruto fired him, but he is the least qualified person to be nominated as AG.","Jul 23, 2024 · 4:39 PM UTC",21,3
https://twitter.com/NationAfrica/status/1815787816309190920#m,Sent to the forest: Why Ruto dropped Duale https://nation.africa/kenya/news/politics/sent-to-the-forest-why-ruto-dropped-duale-nomination-from-defence-docket--4700110#story,"Jul 23, 2024 · 4:35 PM UTC",106,21
https://twitter.com/SufferNoMoreKe/status/1815786326983143840#m,Duale studied education and business administration. How can he lead the environment ministry? This is a big joke. The only reason Ruto insists on giving him a ministry is because Duale helped Ruto hide his billions in Somalia.,"Jul 23, 2024 · 4:29 PM UTC",0,4
https://twitter.com/NationAfrica/status/1815783935177269373#m,Raila Odinga's Orange Democratic Movement (ODM) party now says it is not desperate to join President William Ruto’s besieged Kenya Kwanza administration. https://nation.africa/kenya/news/politics/raila-odinga-i-am-not-desperate-to-join-william-ruto-s-government-4699662,"Jul 23, 2024 · 4:20 PM UTC",55,4
https://twitter.com/MbuziT91248/status/1815782817235964246#m,Soipan to Ruto,"Jul 23, 2024 · 4:15 PM UTC",2,0
https://twitter.com/kevwebs_ke/status/1815781147672023134#m,Ford Foundation should use these images against Ruto who accused them of funding antigovernment protests. The KDF Rachel Omamo Rebecca Miano Mirema #OccupyJKIA,"Jul 23, 2024 · 4:08 PM UTC",200,7
https://twitter.com/linnafula/status/1815778198812029194#m,😂😂😂😂😂😂😂😂😂😂😂 Kuwa blogger wa Ruto ni death sentence 😅,"Jul 23, 2024 · 3:57 PM UTC",5,1
https://twitter.com/Naomikibandi/status/1815777405757472831#m,Ruto amefanya tukasirike sana. We will never forget!!,"Jul 23, 2024 · 3:54 PM UTC",284,26
https://twitter.com/Certtified_G/status/1815777173845750152#m,You automatically become an enemy of state the moment you start asking for accountability in this Ruto's regime 🤓,"Jul 23, 2024 · 3:53 PM UTC",20,0
https://twitter.com/hillarymoseri/status/1815775051674718684#m,"Ruto has lost the control of the country. Everyone is running away from him, even Raila and ODM party. For how long will The KDF support unpopular president?He should have resigned by now.  #OccupyJKIA  Gethurai Mirema Moi Avenue Bungei tuko sawa. Where did Rebecca Miano name go?","Jul 23, 2024 · 3:44 PM UTC",95,2
